"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 12, 2018","62.24","62.96","64.89","62.16","1.13M","1.06%"
"Dec 11, 2018","61.59","62.79","63.70","60.73","841.43K","0.28%"
"Dec 10, 2018","61.42","58.99","62.64","58.64","1.02M","3.42%"
"Dec 07, 2018","59.39","61.85","62.81","57.83","1.21M","-0.77%"
"Dec 06, 2018","59.85","56.28","60.83","55.00","1.31M","2.19%"
"Dec 04, 2018","58.57","60.35","61.73","57.86","1.06M","-3.98%"
"Dec 03, 2018","61.00","62.54","63.33","59.41","959.89K","1.36%"
"Nov 30, 2018","60.18","58.16","60.33","58.10","829.00K","3.12%"
"Nov 29, 2018","58.36","56.25","59.52","56.25","629.35K","3.02%"
"Nov 28, 2018","56.65","55.28","56.81","53.44","1.03M","4.52%"
"Nov 27, 2018","54.20","56.00","57.40","54.01","1.16M","-4.07%"
"Nov 26, 2018","56.50","54.88","57.27","53.35","687.76K","4.92%"
"Nov 23, 2018","53.85","51.44","54.44","51.44","198.12K","2.75%"
