"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 28, 2015","50.68","51.93","52.00","50.51","353.24K","-2.56%"
"Sep 25, 2015","52.01","52.60","53.10","51.72","433.69K","-0.34%"
"Sep 24, 2015","52.19","52.75","52.85","51.58","377.76K","-1.71%"
"Sep 23, 2015","53.10","52.00","53.21","51.15","556.36K","2.10%"
"Sep 22, 2015","52.01","51.66","52.20","51.47","282.68K","-0.42%"
"Sep 21, 2015","52.23","52.05","52.97","51.51","241.61K","0.73%"
"Sep 18, 2015","51.85","51.19","52.39","50.97","546.93K","-0.25%"
"Sep 17, 2015","51.98","52.01","52.40","51.37","413.21K","-0.88%"
"Sep 16, 2015","52.44","52.54","52.69","52.01","312.04K","-0.23%"
"Sep 15, 2015","52.56","51.82","52.66","51.67","318.79K","1.51%"
"Sep 14, 2015","51.78","52.51","52.57","51.46","241.73K","-0.99%"
"Sep 11, 2015","52.30","52.59","52.84","51.54","339.61K","-0.89%"
"Sep 10, 2015","52.77","52.91","53.28","52.15","335.95K","0.09%"
"Sep 09, 2015","52.72","54.50","54.99","52.45","612.03K","-3.23%"
"Sep 08, 2015","54.48","54.38","54.90","53.79","432.69K","1.40%"
"Sep 04, 2015","53.73","53.78","54.33","53.53","480.48K","-0.50%"
"Sep 03, 2015","54.00","54.67","55.40","53.97","521.76K","-1.26%"
"Sep 02, 2015","54.69","53.00","55.30","53.00","1.54M","0.09%"
"Sep 01, 2015","54.64","54.96","56.16","54.33","642.47K","-2.27%"
"Aug 31, 2015","55.91","54.15","57.60","54.08","1.05M","3.81%"
"Aug 28, 2015","53.86","53.76","54.17","53.35","331.73K","-0.13%"
"Aug 27, 2015","53.93","53.28","54.56","52.78","479.13K","2.30%"
"Aug 26, 2015","52.72","53.13","53.67","50.56","580.99K","1.09%"
"Aug 25, 2015","52.15","53.93","54.09","51.84","432.17K","-0.40%"
"Aug 24, 2015","52.36","51.79","54.46","51.38","553.21K","-4.19%"
"Aug 21, 2015","54.65","54.65","55.72","53.34","425.76K","-1.26%"
"Aug 20, 2015","55.35","57.12","57.70","55.34","301.98K","-3.67%"
"Aug 19, 2015","57.46","57.79","58.26","56.70","231.05K","-0.86%"
"Aug 18, 2015","57.96","58.43","59.28","57.77","186.46K","-0.96%"
"Aug 17, 2015","58.52","57.48","58.56","57.20","173.23K","1.07%"
"Aug 14, 2015","57.90","56.35","58.28","56.33","233.92K","2.48%"
"Aug 13, 2015","56.50","57.21","57.48","56.34","180.85K","-1.17%"
"Aug 12, 2015","57.17","56.80","57.47","56.07","229.85K","-0.38%"
"Aug 11, 2015","57.39","57.95","58.65","57.04","165.82K","-1.98%"
