"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"09-Sep-2019","EQ","1,374.00","1,380.50","1,366.10","1,372.15","1,375.05","1,374.70","1,374.02","1,400.00","895.00",210738,"289,558,365.25",12135
"06-Sep-2019","EQ","1,370.10","1,376.85","1,359.35","1,369.35","1,371.60","1,372.15","1,369.70","1,400.00","895.00",182002,"249,288,031.80",7436
"05-Sep-2019","EQ","1,361.95","1,372.95","1,356.05","1,360.65","1,364.00","1,369.35","1,367.01","1,400.00","895.00",291419,"398,373,511.55",19865
"04-Sep-2019","EQ","1,351.95","1,364.20","1,335.05","1,348.65","1,359.30","1,360.65","1,352.47","1,400.00","895.00",391782,"529,872,414.30",36667
"03-Sep-2019","EQ","1,376.90","1,381.65","1,345.05","1,377.70","1,345.70","1,348.65","1,361.35","1,400.00","895.00",328575,"447,304,268.45",16628
"30-Aug-2019","EQ","1,377.95","1,382.50","1,364.80","1,374.15","1,377.10","1,377.70","1,374.13","1,400.00","895.00",427560,"587,521,274.70",22786
"29-Aug-2019","EQ","1,372.95","1,385.00","1,358.35","1,378.35","1,383.50","1,374.15","1,368.09","1,400.00","895.00",400836,"548,378,020.60",19886
"28-Aug-2019","EQ","1,376.00","1,388.00","1,363.15","1,371.85","1,377.00","1,378.35","1,375.82","1,400.00","895.00",423936,"583,258,788.05",19711
"27-Aug-2019","EQ","1,390.00","1,400.00","1,369.25","1,386.35","1,371.00","1,371.85","1,380.03","1,400.00","895.00",716166,"988,331,863.65",36502
"26-Aug-2019","EQ","1,370.00","1,389.70","1,347.00","1,359.70","1,383.00","1,386.35","1,369.02","1,389.70","895.00",327470,"448,313,311.60",20787
"23-Aug-2019","EQ","1,359.95","1,374.00","1,355.05","1,361.35","1,359.75","1,359.70","1,366.50","1,384.00","895.00",337283,"460,895,683.45",15950
"22-Aug-2019","EQ","1,369.30","1,369.35","1,345.55","1,366.30","1,357.40","1,361.35","1,359.38","1,384.00","895.00",391405,"532,067,800.60",21077
"21-Aug-2019","EQ","1,372.00","1,377.95","1,361.00","1,371.20","1,365.45","1,366.30","1,370.78","1,384.00","895.00",329601,"451,810,372.75",20913
"20-Aug-2019","EQ","1,370.00","1,383.95","1,360.85","1,369.10","1,370.00","1,371.20","1,374.87","1,384.00","895.00",710199,"976,432,765.70",38964
"19-Aug-2019","EQ","1,370.00","1,384.00","1,355.85","1,369.45","1,371.00","1,369.10","1,369.65","1,384.00","895.00",515584,"706,168,727.70",27477
"16-Aug-2019","EQ","1,355.00","1,373.00","1,340.00","1,347.20","1,372.50","1,369.45","1,361.88","1,373.00","895.00",457314,"622,806,274.00",22778
"14-Aug-2019","EQ","1,349.00","1,359.90","1,331.20","1,344.10","1,353.00","1,347.20","1,348.91","1,371.00","895.00",532645,"718,488,719.35",26678
"13-Aug-2019","EQ","1,349.00","1,371.00","1,337.30","1,351.75","1,349.00","1,344.10","1,359.36","1,371.00","895.00",733999,"997,770,157.15",32790
"09-Aug-2019","EQ","1,338.90","1,358.65","1,334.30","1,328.85","1,351.00","1,351.75","1,348.45","1,358.65","895.00",964952,"1,301,187,166.90",34986
"08-Aug-2019","EQ","1,296.65","1,333.00","1,286.00","1,289.90","1,332.00","1,328.85","1,315.10","1,333.00","895.00",883898,"1,162,413,771.35",29489
