"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"16-Apr-2019","EQ","407.10","412.65","403.75","405.45","407.00","408.55","409.01","548.25","344.40",2172703,"888,667,574.65",64947
"15-Apr-2019","EQ","407.40","408.00","400.40","405.35","404.70","405.45","405.38","548.25","344.40",1802086,"730,529,656.80",38484
"12-Apr-2019","EQ","396.05","407.00","395.20","394.10","405.25","405.35","401.76","548.25","344.40",4538289,"1,823,284,635.25",86325
"11-Apr-2019","EQ","378.65","397.45","373.60","377.05","394.60","394.10","388.19","548.25","344.40",5562186,"2,159,180,952.15",88140
"10-Apr-2019","EQ","381.75","384.80","375.70","381.75","377.65","377.05","379.35","548.25","344.40",1968507,"746,747,527.30",45239
"09-Apr-2019","EQ","386.00","386.35","378.60","385.40","380.90","381.75","381.57","548.25","344.40",1529577,"583,638,149.55",49945
"08-Apr-2019","EQ","387.90","390.00","381.65","386.20","386.40","385.40","386.53","548.25","344.40",1769899,"684,127,899.40",42630
"05-Apr-2019","EQ","380.00","388.45","380.00","378.30","386.50","386.20","384.86","548.25","344.40",1680426,"646,722,155.05",47402
"04-Apr-2019","EQ","385.15","385.95","377.50","384.65","379.40","378.30","380.63","548.25","344.40",1219612,"464,216,847.60",36757
"03-Apr-2019","EQ","380.60","391.85","379.15","380.25","384.40","384.65","386.94","548.25","344.40",3425894,"1,325,615,797.60",56452
